country,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,social,products,language,language_en,language_es,language_fr,language_it,gender_M,country_short_list_Denmark,country_short_list_France,country_short_list_Germany,country_short_list_Italy,country_short_list_Netherlands,country_short_list_Other,country_short_list_Spain,country_short_list_Sweden,country_short_list_UK,country_short_list_US
US,0.4491733463775526,-0.32459054780791374,2.4265929969455535,0.6855673570471809,-5.199337582605575,-5.199337582605575,0.9139912510859728,1.8512871307126821,0,0,0,1,-0.7808856725765653,1.0612481240052618,0.3511832148403354,2.259203230113345,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Finland,-5.199337582605575,0.7877179162159225,0.9808771910597376,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,-0.7808856725765653,1.0612481240052618,-0.8224485747698439,0.8366210470077801,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Germany,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.07794003679312468,-5.199337582605575,1.2253566257226682,-5.199337582605575,1,0,1,1,0.4959828943498756,1.0612481240052618,-0.8224485747698439,0.5313296234254816,en,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
France,1.7573685678417772,-0.32459054780791374,-5.199337582605575,1.8512871307126821,2.0002327318932425,0.4385152156574532,-5.199337582605575,-5.199337582605575,1,1,1,0,-5.199337582605575,1.0612481240052618,1.606298149162689,-5.199337582605575,en,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
US,0.14619489549821815,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.7406299625378859,0,0,0,1,1.7269962515931594,1.0612481240052618,0.0628326081658751,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Monaco,0.734037551942624,-0.32459054780791374,0.3942631404577641,0.16908286461285651,1.3153962847407192,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.4106042791577485,1.0612481240052618,0.6386569992599217,0.2460917329967798,it,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Spain,1.3906596548974282,-0.32459054780791374,-5.199337582605575,0.6855673570471809,0.07794003679312468,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,0,0.9098971568674399,1.0612481240052618,1.29189709019017,-5.199337582605575,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
France,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,2.8775301535343454,1.0612481240052618,-1.489816296027173,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Italy,-5.199337582605575,-0.32459054780791374,-0.12338326650744538,0.6855673570471809,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,0,-0.1792830812058281,1.0612481240052618,-1.489816296027173,-0.2177096933638894,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
US,-0.35653107332793593,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,2.543899606910139,1.0612481240052618,-0.4188158757609385,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Spain,-0.07290242082136891,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,1,0,1,2.0132515139943474,1.0612481240052618,-0.15381512083356783,-5.199337582605575,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Italy,-0.07290242082136891,-0.32459054780791374,0.8366210470077801,1.0701114668128873,1.0481072891215324,0.6051336754586759,1.1157502416841865,-5.199337582605575,0,0,0,1,-0.7808856725765653,1.0612481240052618,-0.15381512083356783,0.8366210470077801,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
UK,1.2977048467328651,-0.32459054780791374,-0.12338326650744538,0.6855673570471809,0.3807256772281369,5.19933758270342,0.47713424159798007,-5.199337582605575,1,0,1,0,0.8764940252602996,1.0612481240052618,1.194033331812331,-0.015070479913589657,en,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
France,0.14619489549821815,-0.32459054780791374,-0.12338326650744538,-5.199337582605575,0.3807256772281369,5.19933758270342,-5.199337582605575,-5.199337582605575,1,0,1,1,0.834369761123977,1.0612481240052618,0.0628326081658751,-0.2177096933638894,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
France,0.14619489549821815,-0.32459054780791374,0.7176941489327423,-5.199337582605575,1.0481072891215324,0.6051336754586759,-5.199337582605575,0.7406299625378859,1,0,1,1,-0.292977855460806,1.0612481240052618,0.0628326081658751,0.554614576450374,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Italy,1.8241045186205944,-0.32459054780791374,0.3942631404577641,0.16908286461285651,0.5722770893837116,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,0.9154638397922823,1.0612481240052618,1.643882862246181,0.2460917329967798,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Spain,1.134671396938686,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,0.525719716165406,1.0612481240052618,1.039446356026401,-5.199337582605575,es,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
UK,0.734037551942624,-0.32459054780791374,-5.199337582605575,0.16908286461285651,0.07794003679312468,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,0.020094564876261968,1.0612481240052618,0.6386569992599217,-5.199337582605575,en,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Denmark,1.25793066169206,1.1110819741139202,1.3082422848768527,0.48277075642432826,0.7144484853753008,0.23058751152675497,0.9607590224730421,1.1491333414999843,1,0,1,1,-0.4106042791577485,1.0612481240052618,1.2253566257226682,1.1663153383667524,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany,1.9422717718724143,1.643882862246181,2.265500939244065,1.8110036894514334,2.434896788177452,0.6233323670442459,2.8275899694448308,2.196500880334908,1,0,1,0,-5.199337582605575,1.0612481240052618,1.8432859617741433,2.537855478081005,de,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Denmark,-5.199337582605575,-0.32459054780791374,0.4997736464576173,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.103160396291179,1.0612481240052618,-1.489816296027173,0.34584538129569364,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Germany,-5.199337582605575,-0.32459054780791374,0.22800895530513712,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.3035567078976076,-5.199337582605575,0,0,0,1,0.3260923744441767,1.0612481240052618,-1.489816296027173,0.6666276233463667,fr,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Austria,0.3166581515711474,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,0.23574924523258067,1.0612481240052618,0.22800895530513712,-5.199337582605575,en,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Italy,1.8799107653216565,2.655034427034772,1.907079849653627,1.8110036894514334,1.0481072891215324,0.6051336754586759,1.588273757582027,-5.199337582605575,0,0,0,0,-5.199337582605575,1.0612481240052618,2.652622832601015,1.7960210059611716,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Italy,1.489816296027173,-0.32459054780791374,-5.199337582605575,0.16908286461285651,0.3807256772281369,5.19933758270342,-5.199337582605575,-5.199337582605575,1,0,1,0,0.5862517342390928,1.0612481240052618,1.4107557937971218,-5.199337582605575,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.05025417621651528,1.0612481240052618,-1.489816296027173,-5.199337582605575,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
UK,0.4491733463775526,-0.32459054780791374,0.5782042163259619,-5.199337582605575,0.5722770893837116,5.19933758270342,0.660367479703957,1.1491333414999843,1,0,1,1,-0.24091726781770412,1.0612481240052618,0.3511832148403354,0.47713424159798007,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Germany,-0.35653107332793593,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,2.673858090520577,1.0612481240052618,-0.4188158757609385,-5.199337582605575,de,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Germany,-5.199337582605575,-0.32459054780791374,1.0097287788244826,0.48277075642432826,-5.199337582605575,-5.199337582605575,1.544188502045937,1.2690904173592283,1,0,1,1,-0.7808856725765653,1.0612481240052618,-1.489816296027173,1.158909721209286,de,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Denmark,-5.199337582605575,-0.32459054780791374,0.22800895530513712,0.16908286461285651,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.01758246691901309,1.0612481240052618,-1.489816296027173,0.09811158630531855,en,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Spain,2.269827061716252,2.865735107710095,2.753438585632347,0.8582008565819824,1.1204429519917722,0.4367222795879048,2.245372664255476,-5.199337582605575,1,1,0,0,-0.01758246691901309,1.0612481240052618,2.8454553758611083,2.724954550093429,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Italy,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,1.0701114668128873,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.7808856725765653,1.0612481240052618,-0.8224485747698439,-5.199337582605575,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,2.348987587893549,1.0612481240052618,-1.489816296027173,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,1.1788021854537032,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.07794003679312468,5.19933758270342,-5.199337582605575,-5.199337582605575,1,1,0,0,1.0911699845932268,1.0612481240052618,1.0745748200036591,-5.199337582605575,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
France,-0.7774831914284764,-0.32459054780791374,0.767329267253086,0.16908286461285651,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.38883962075702416,1.0612481240052618,-0.8224485747698439,0.6081527452512214,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,-0.7774831914284764,-0.32459054780791374,0.6325093385485111,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,-0.1792830812058281,1.0612481240052618,-0.8224485747698439,0.47713424159798007,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
US,1.3906596548974282,1.4107557937971218,0.3272392003863268,0.16908286461285651,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,0,0.4092383824131224,1.0612481240052618,1.438470502172995,0.18183601108909406,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Italy,-0.7774831914284764,1.4107557937971218,0.3942631404577641,0.8582008565819824,0.5722770893837116,5.19933758270342,1.1540077441840437,-5.199337582605575,1,0,1,0,-5.199337582605575,1.0612481240052618,0.22800895530513712,0.6081527452512214,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Portugal,0.3166581515711474,1.7805301551621955,0.5782042163259619,0.8582008565819824,0.3807256772281369,0.29297785546080574,1.9187923169011012,1.1491333414999843,0,0,0,1,-0.20230363460702494,1.0612481240052618,1.039446356026401,1.4455744643908879,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Spain,0.551687720243482,0.7877179162159225,1.0481072891215324,1.2414789823350052,1.1204429519917722,5.19933758270342,1.25793066169206,-5.199337582605575,1,0,1,0,-0.9410223871518109,1.0612481240052618,0.554614576450374,1.026599226458071,es,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
France,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,-5.199337582605575,1.0612481240052618,-1.489816296027173,-5.199337582605575,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
France,-0.35653107332793593,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.8084394051616053,0.5026214279703101,-5.199337582605575,-5.199337582605575,1,0,1,0,-0.07794003679312482,1.0612481240052618,-0.4188158757609385,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UK,0.4491733463775526,-0.32459054780791374,-0.12338326650744538,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.47713424159798007,-5.199337582605575,0,0,0,1,2.8775301535343454,1.0612481240052618,0.3511832148403354,-0.015070479913589657,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
France,-0.35653107332793593,-2.1192643075294457,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,1.8241045186205944,1.0612481240052618,-0.8224485747698439,-5.199337582605575,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Italy,1.10643779528449,-0.32459054780791374,-0.12338326650744538,1.5707855701965028,1.8241045186205944,0.5026214279703101,-5.199337582605575,0.7406299625378859,1,0,1,1,-0.7808856725765653,1.0612481240052618,1.0014004088111839,-0.2177096933638894,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Austria,-0.7774831914284764,-0.32459054780791374,1.25793066169206,-5.199337582605575,0.3807256772281369,0.29297785546080574,0.47713424159798007,-5.199337582605575,1,0,1,1,-0.027631683130322347,0.8401904658733902,-0.8224485747698439,1.0972203252718757,de,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Italy,0.4491733463775526,-0.32459054780791374,0.4997736464576173,1.7734612670109722,0.7144484853753008,5.19933758270342,1.199172387078776,-5.199337582605575,1,0,1,0,-5.199337582605575,0.8401904658733902,0.3511832148403354,0.6666276233463667,it,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
UK,1.2977048467328651,0.7877179162159225,-5.199337582605575,0.48277075642432826,0.3807256772281369,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,0.4491733463775523,0.8401904658733902,1.2253566257226682,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
France,-0.7774831914284764,-0.32459054780791374,0.3272392003863268,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,0.06083258748252137,0.8401904658733902,-0.8224485747698439,0.18183601108909406,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Italy,-5.199337582605575,-0.32459054780791374,0.3272392003863268,0.16908286461285651,-5.199337582605575,-5.199337582605575,0.660367479703957,-5.199337582605575,1,0,1,1,0.12591450693756887,0.8401904658733902,-1.489816296027173,0.2982254980190218,it,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
US,1.653661089487923,1.597203104737417,0.22800895530513712,-5.199337582605575,1.0481072891215324,5.19933758270342,0.47713424159798007,-5.199337582605575,1,1,1,0,0.5913016359657958,0.8401904658733902,1.643882862246181,0.18183601108909406,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
US,1.2200527208659053,0.7877179162159225,-0.12338326650744538,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,2.256359974203136,0.8401904658733902,1.1491333414999843,-0.2177096933638894,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
UK,0.3166581515711474,-0.32459054780791374,0.3942631404577641,-5.199337582605575,0.07794003679312468,5.19933758270342,0.767329267253086,-5.199337582605575,1,0,1,1,0.734037551942624,0.8401904658733902,0.22800895530513712,0.391549940946073,en,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
UK,2.0067515937676514,2.1569940711533437,1.346268473360713,1.5707855701965028,1.5290481610899203,5.19933758270342,0.767329267253086,1.1491333414999843,1,0,1,0,-0.7808856725765653,0.8401904658733902,2.0508212208845062,1.1737854785500774,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UK,0.734037551942624,-0.32459054780791374,1.6063064456488432,0.48277075642432826,0.5722770893837116,5.19933758270342,-5.199337582605575,1.2690904173592283,1,0,1,1,-0.9410223871518109,0.8401904658733902,0.6386569992599217,1.4036369723612578,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
France,1.3906596548974282,-0.32459054780791374,0.9026089648017072,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,0,0.020094564876261968,0.8401904658733902,1.29189709019017,0.7572538471400749,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
US,0.4491733463775526,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,2.5982080812622073,0.8401904658733902,0.3511832148403354,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Netherlands,-5.199337582605575,-2.2765350499230226,0.3272392003863268,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.47713424159798007,1.4527521379315975,0,0,0,1,0.09306527600886946,0.8401904658733902,-2.6513937878580918,0.2460917329967798,en,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
US,0.551687720243482,-0.32459054780791374,-5.199337582605575,-5.199337582605575,0.07794003679312468,5.19933758270342,-5.199337582605575,-5.199337582605575,1,0,1,1,1.3153962847407192,0.8401904658733902,0.4547368076104847,-5.199337582605575,en,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
US,1.8241045186205944,1.882885932495754,2.512951819940108,0.6855673570471809,0.968759234053376,0.24868142994008358,2.2346451915363494,2.960541067453388,1,0,1,1,-5.199337582605575,0.8401904658733902,1.8674716746439963,2.415137446292884,en,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Australia,0.6448288926073632,1.643882862246181,0.8545766277826874,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.4563910619311113,0.9931409247492611,0,0,0,0,-5.199337582605575,0.8401904658733902,1.0014004088111839,1.026599226458071,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Netherlands,0.3166581515711474,-0.32459054780791374,-0.12338326650744538,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.660367479703957,-5.199337582605575,1,0,1,1,-0.057800153849665414,0.8401904658733902,0.22800895530513712,0.09811158630531855,en,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UK,-0.7774831914284764,-0.32459054780791374,-5.199337582605575,0.48277075642432826,-5.199337582605575,-5.199337582605575,-5.199337582605575,0.7406299625378859,0,0,0,1,-0.47432166968918105,0.8401904658733902,-0.8224485747698439,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UK,-0.35653107332793593,0.7877179162159225,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,0,1,1,0.24868142994008358,0.8401904658733902,-0.15381512083356783,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hong Kong,1.8799107653216565,2.131294355576562,1.3274231757153436,-5.199337582605575,-5.199337582605575,-5.199337582605575,1.6839860293406312,1.371109957500586,1,0,1,0,0.5087494748846741,0.8401904658733902,1.991199821303911,1.412755809643356,en,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
France,-0.7774831914284764,-0.32459054780791374,-0.12338326650744538,0.16908286461285651,0.07794003679312468,-5.199337582605575,-5.199337582605575,-5.199337582605575,1,1,0,1,1.2153035827830947,0.8401904658733902,-0.8224485747698439,-0.2177096933638894,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Spain,1.371109957500586,-0.32459054780791374,-5.199337582605575,0.8582008565819824,1.1204429519917722,5.19933758270342,-5.199337582605575,-5.199337582605575,1,1,0,0,-0.1614442884921873,0.8401904658733902,1.25793066169206,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
UK,-5.199337582605575,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.16175653205892562,0.8401904658733902,-1.489816296027173,-5.199337582605575,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UK,1.2200527208659053,-0.32459054780791374,0.767329267253086,-5.199337582605575,0.5722770893837116,0.391549940946073,-5.199337582605575,0.7406299625378859,0,0,0,0,0.34584538129569364,0.8401904658733902,1.10643779528449,0.6081527452512214,en,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
France,-0.35653107332793593,-0.32459054780791374,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,-5.199337582605575,0,0,0,1,0.7808993829062356,0.8401904658733902,-0.4188158757609385,-5.199337582605575,fr,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
France,-5.199337582605575,-0.32459054780791374,-0.12338326650744538,0.48277075642432826,0.07794003679312468,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,1.5210132471061377,0.8401904658733902,-1.489816296027173,-0.2177096933638894,fr,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
France,-0.7774831914284764,-0.32459054780791374,0.22800895530513712,0.16908286461285651,0.07794003679312468,5.19933758270342,-5.199337582605575,-5.199337582605575,0,0,0,1,-0.057800153849665414,0.8401904658733902,-0.8224485747698439,0.09811158630531855,en,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
