socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,social,products,country,daysSinceLastLogin,x,y,kmeans,spectral,aggl
23,8,0,0,13,100.0,0,0,31,0,US,161,0.140703780246301,1.9157934197906321,2,3,0
4,9,5,0,1,0.0,0,1,13,5,UK,11,0.08727523114835953,-1.3674910707519545,3,0,2
3,9,6,0,3,100.0,1,0,12,7,Netherlands,20,-0.15055132973320123,-0.5527336163374985,3,0,3
13,8,1,1,9,100.0,0,0,21,1,France,116,-0.6287588597138982,1.2630022970923431,2,0,1
25,12,58,4,9,80.0,11,0,37,69,Portugal,11,-1.4769694600632135,0.28751348889703204,0,0,1
3,8,0,0,1,0.0,0,0,11,0,UK,330,1.8211872325051162,-0.5087243978983337,1,3,3
6,8,0,3,1,0.0,0,0,14,0,France,36,0.9054411063634108,0.5313655273803783,1,3,0
4,9,2,0,1,0.0,0,0,13,2,Australia,86,0.3921507062018414,-0.835168432167953,3,0,2
4,8,0,0,1,0.0,0,0,12,0,US,608,1.3419139293825868,0.025257607180264242,1,3,0
3,8,0,0,1,0.0,0,0,11,0,France,692,1.8211872325051162,-0.5087243978983337,1,3,3
5,8,0,0,1,0.0,0,0,13,0,Italy,18,1.2296015562652716,0.13122512192593444,1,3,0
6,8,0,0,2,0.0,0,0,14,0,US,385,0.8826777110082771,0.7368876471063168,1,3,0
23,8,0,0,2,0.0,0,0,31,0,US,642,0.5223353024076247,1.0762581187145668,1,3,0
4,8,1,0,1,0.0,0,0,12,1,US,572,0.6658324168441594,-0.7877335557206065,3,0,2
3,8,16,0,1,0.0,2,0,11,18,US,232,0.7006710777985832,-1.9266623911195564,3,0,3
3,9,1,4,3,100.0,1,1,12,2,Spain,15,-0.6128469390001582,-0.6260557531590999,0,0,3
3,8,0,0,1,0.0,0,0,11,0,France,483,1.8211872325051162,-0.5087243978983337,1,3,3
3,8,14,4,1,0.0,4,2,11,18,Italy,11,0.15688920843560053,-2.107015362734714,3,0,3
4,8,0,0,2,0.0,0,0,12,0,Italy,131,1.0692993892522236,0.5606494846910302,1,3,0
10,8,2,2,13,92.3,0,0,18,2,Italy,12,-0.47633601650561,0.8981583387977917,2,0,1
14,9,0,1,7,100.0,0,0,23,0,UK,100,-0.13748245333963677,2.0063042783665153,2,3,0
11,8,1,3,2,0.0,0,0,19,1,US,467,-0.2387160063979002,0.4377220541587793,2,0,1
11,10,79,0,2,100.0,70,12,21,149,US,75,-1.460535066434764,-0.6241024607715298,0,0,1
8,15,52,1,1,0.0,7,0,23,59,Denmark,22,-0.7796578062536046,-0.9530356788102193,3,0,2
6,10,10,4,3,0.0,0,0,16,10,France,14,-0.4483394748785318,0.14292950604191337,2,0,1
16,8,2,1,4,100.0,0,0,24,2,France,381,-0.6785899360494224,1.2234380375927592,2,0,1
5,8,2,5,4,100.0,1,0,13,3,France,11,-0.6774282502870456,0.47108995989148966,2,0,1
3,8,0,1,1,0.0,0,0,11,0,Italy,618,1.593264095576516,-0.20780542456389742,1,3,3
37,8,3,0,20,90.0,0,0,45,3,Italy,407,-0.5663077033800159,0.867491749266587,2,0,1
35,9,2,185,87,94.0,2,0,44,4,Italy,11,-1.4532564314311962,0.8889049590328858,0,0,1
7,8,0,0,1,0.0,0,0,15,0,Italy,630,1.0955486418094444,0.2577140011050198,1,3,0
13,14,12,5,12,58.0,3,1,27,15,UK,11,-1.5655703389094267,-0.1856108704129146,0,0,1
3,8,1,0,4,75.0,0,0,11,1,France,634,0.6761383574870106,-0.35229123811742774,3,0,3
11,8,2,0,2,100.0,0,0,19,2,Italy,30,-0.3352170703467634,0.7874365091062725,2,0,1
3,8,14,0,1,0.0,9,1,11,23,Sweden,12,0.4060492764469009,-2.452127159508804,3,0,3
7,8,0,13,4,100.0,0,0,15,0,Italy,11,0.19470671040346685,1.9335045491198533,2,3,0
4,8,4,1,3,100.0,0,0,12,4,France,12,-0.225115811721992,0.7247643865750905,2,0,1
7,8,0,1,2,100.0,0,0,15,0,Italy,12,0.2773041761915014,1.8080173880425532,2,3,0
14,22,46,8,8,62.0,139,3,36,185,France,107,-1.856112606294461,-0.4048925719531969,0,0,1
5,8,1,7,9,66.0,3,0,13,4,Spain,11,-0.567407726940897,0.17995342863864938,2,0,1
4,8,0,0,1,0.0,0,0,12,0,France,616,1.3419139293825868,0.025257607180264242,1,3,0
5,8,15,6,3,66.0,0,1,13,15,Germany,14,-0.5480368204204512,-0.008910947624300723,2,0,1
10,8,65,4,8,37.0,12,2,18,77,Belgium,11,-1.2529082439034496,-0.36361134823830166,0,0,1
3,8,0,1,1,0.0,0,0,11,0,France,338,1.593264095576516,-0.20780542456389742,1,3,3
3,8,0,0,1,0.0,0,0,11,0,UK,671,1.8211872325051162,-0.5087243978983337,1,3,3
8,8,0,0,1,0.0,0,0,16,0,France,329,1.0497295573481775,0.3009051053742676,1,3,0
7,8,55,0,2,0.0,1,1,15,56,UK,11,-0.6139878182201404,-1.1688318447965027,3,0,1
5,8,24,0,1,0.0,0,0,13,24,Netherlands,341,0.4190786185286718,-0.8433620679895923,3,0,2
14,10,241,1,1,0.0,23,0,24,264,Italy,98,-0.870744378729362,-0.991738949717364,3,0,2
4,8,1,3,2,0.0,0,0,12,1,Italy,157,0.14336673193856667,0.07752807957498649,3,0,1
8,8,1,0,1,0.0,0,0,16,1,France,493,0.37364804480975017,-0.5120860575266034,3,0,2
4,8,0,0,1,0.0,0,0,12,0,Swiss,652,1.3419139293825868,0.025257607180264242,1,3,0
3,8,3,0,2,0.0,2,2,11,5,France,21,0.2118341554782338,-1.8243813911661884,3,0,3
4,8,0,1,1,0.0,0,0,12,0,UK,116,1.1139907924539858,0.3261765805147003,1,3,0
6,8,0,6,6,100.0,0,0,14,0,Italy,11,0.26105720154739886,1.876415830568254,2,3,0
6,9,2,0,1,0.0,0,1,15,2,UK,64,-0.025444028755246536,-1.1768447451341875,3,0,2
11,8,1,1,2,100.0,6,1,19,7,Italy,137,-1.1845058394365882,0.09995930239529822,0,0,1
3,8,1,3,1,0.0,0,0,11,1,Italy,84,0.8952545751914595,-0.9918458030143769,3,0,3
13,22,16,0,1,0.0,0,0,35,16,Italy,216,-0.3120130487900037,-0.5826343458271247,3,0,2
14,8,88,0,5,100.0,7,14,22,95,US,154,-1.2642711178798687,-0.36596534069378217,0,0,1
6,9,1,0,1,0.0,1,2,15,2,France,25,-0.3385995128983304,-1.6292788709297257,3,0,2
4,8,1,0,1,0.0,0,0,12,1,France,404,0.6658324168441594,-0.7877335557206065,3,0,2
9,8,3,5,41,78.0,1,1,17,4,UK,11,-1.1006720809329036,-0.015497176159152557,0,0,1
4,8,0,0,4,100.0,0,0,12,0,France,60,0.7260560498462685,1.3247936447450677,2,3,0
3,8,0,0,1,0.0,0,0,11,0,France,487,1.8211872325051162,-0.5087243978983337,1,3,3
3,8,0,0,1,0.0,0,0,11,0,France,576,1.8211872325051162,-0.5087243978983337,1,3,3
3,8,0,1,1,0.0,0,0,11,0,France,17,1.593264095576516,-0.20780542456389742,1,3,3
25,52,733,0,3,0.0,67,11,77,800,Italy,13,-1.7349399238411107,-1.2587887396821862,0,0,1
7,8,1,1,2,0.0,0,0,15,1,Italy,13,-0.08107054778794687,0.28103368904935067,2,0,1
6,8,0,0,1,0.0,0,0,14,0,UK,399,1.1552922511386405,0.2014957695955509,1,3,0
35,10,9,7,22,88.8,7,4,45,16,Italy,11,-1.743323634305162,0.028695426385007793,0,0,1
15,8,0,2,21,80.0,0,0,23,0,France,509,0.11979634361088802,1.852364340580363,2,3,0
8,9,118,0,2,100.0,25,4,17,143,Italy,17,-1.2907647444840997,-0.6445877215124765,0,0,1
5,8,0,0,1,0.0,0,0,13,0,UK,162,1.2296015562652716,0.13122512192593444,1,3,0
6,8,12,7,2,100.0,0,0,14,12,Portugal,11,-0.482873323087727,0.8724878498068721,2,0,1
4,8,5,1,1,0.0,0,0,12,5,France,220,0.3720252063379874,-0.5659430608260333,3,0,2
9,8,0,10,10,100.0,0,0,17,0,US,36,0.09227619934186239,2.0567198743454416,2,3,0
5,9,1,0,1,0.0,0,0,14,1,Kazakhstan,11,0.33566652098248795,-0.7172661135260614,3,0,2
62,16,91,8,27,41.6,106,8,78,197,Sweden,11,-2.1183812894107317,-0.1461171481036381,0,0,1
3,8,0,0,1,0.0,15,3,11,15,UK,62,0.7733396753832082,-2.0367387740793945,3,0,3
3,8,0,0,1,0.0,0,0,11,0,Austria,670,1.8211872325051162,-0.5087243978983337,1,3,3
5,8,5,1,1,0.0,0,0,13,5,Spain,439,0.25971283322067235,-0.45997554608036273,3,0,2
11,8,27,0,1,0.0,25,7,19,52,Germany,12,-0.5447070044731392,-1.6911658447734346,3,0,2
7,8,0,10,8,100.0,1,0,15,1,US,40,-0.48086335500484717,1.090784149280187,2,0,1
4,8,0,0,1,0.0,0,2,12,0,France,675,1.062899733902033,-0.48307309939085413,1,3,0
3,8,0,0,1,0.0,0,0,11,0,UK,48,1.8211872325051162,-0.5087243978983337,1,3,3
6,8,135,8,2,0.0,20,1,14,155,Italy,15,-0.9303295387071117,-0.9982057707454021,0,0,1
10,8,8,6,3,66.0,8,4,18,16,France,11,-1.1514513018907044,-0.3038219559821205,0,0,1
3,8,0,0,1,0.0,3,19,11,3,France,22,0.7999739604788808,-2.0195358173639755,3,0,3
11,9,2,0,1,0.0,0,0,20,2,Italy,427,0.07273280536123004,-0.5267829952209114,3,0,2
7,8,0,7,6,100.0,0,0,15,0,Italy,14,0.1973342403058381,1.937887861705711,2,3,0
4,8,0,0,1,0.0,0,1,12,0,France,14,1.0742771077415623,-0.4623448763238852,1,3,0
28,17,19,0,2,100.0,1,0,45,20,US,231,-1.3049918845115878,0.31912998285538513,0,0,1
11,11,2280,1,1,0.0,0,70,22,2280,France,11,-0.9865411840349584,-1.3362003774833766,3,0,2
4,8,0,3,1,0.0,0,0,12,0,France,32,1.0920627846073574,0.3551273649650917,1,3,0
43,12,204,40,34,96.2,1,0,55,205,Italy,12,-1.7245507397859285,0.5434709056749351,0,0,1
4,8,0,0,1,0.0,0,0,12,0,France,420,1.3419139293825868,0.025257607180264242,1,3,0
5,8,3,1,6,50.0,0,0,13,3,Italy,45,-0.19364284935435291,0.5436380919476436,2,0,1
4,8,0,0,1,0.0,0,0,12,0,France,658,1.3419139293825868,0.025257607180264242,1,3,0
6,8,0,10,3,100.0,0,0,14,0,Italy,11,0.2706446204603647,1.8495365015138865,2,3,0
6,8,0,0,1,0.0,0,0,14,0,Swiss,255,1.1552922511386405,0.2014957695955509,1,3,0
94,9,5,10,33,28.0,0,0,103,5,Italy,77,-1.1911388447548374,1.280058860272065,0,0,1
5,8,1,3,5,100.0,0,0,13,1,Grèce,79,-0.319533295690558,0.9620633674793878,2,0,1
4,8,0,0,1,0.0,0,3,12,0,UK,11,1.0558711913549612,-0.4958782686510219,1,3,0
5,5,0,0,1,0.0,0,0,10,0,France,505,1.9039539098763856,-0.06344546008016544,1,3,2
3,10,0,1,1,0.0,3,1,13,3,France,97,0.20207292874713054,-1.5476252582294525,3,0,3
6,8,0,0,1,0.0,0,0,14,0,Italy,620,1.1552922511386405,0.2014957695955509,1,3,0
3,8,0,0,2,0.0,0,0,11,0,France,466,1.5485726923747536,0.02666747961243265,1,3,3
8,11,26,4,4,75.0,14,20,19,40,Italy,49,-1.4908863610141292,-0.544507461765075,0,0,1
8,8,1,9,6,100.0,0,0,16,1,France,16,-0.5307485782704396,1.176249974737837,2,0,1
15,8,0,23,17,88.0,0,0,23,0,Spain,13,0.06351703030586067,1.9267487206957479,2,3,0
5,8,27,3,1,0.0,0,0,13,27,UK,185,0.16389760718012206,-0.5199082898870085,3,0,2
12,8,2,1,6,80.0,0,0,20,2,Italy,51,-0.4795949463191515,0.8592903549608507,2,0,1
21,9,97,3,13,84.0,10,16,30,107,UK,42,-1.6736809307911205,-0.3114733391876363,0,0,1
176,60,276,18,81,92.0,1,0,236,277,Spain,11,-2.146325367685686,0.7450875610267197,0,0,1
5,8,1,0,3,100.0,2,1,13,3,Italy,203,-0.6685541876365158,-0.3795417402944753,0,0,1
5,8,0,0,1,0.0,0,0,13,0,France,644,1.2296015562652716,0.13122512192593444,1,3,0
3,10,0,3,3,100.0,0,0,13,0,Italy,87,0.5412531949853371,1.17359879067756,2,3,3
5,8,0,0,1,0.0,0,0,13,0,France,333,1.2296015562652716,0.13122512192593444,1,3,0
4,8,21,1,1,0.0,1,0,12,22,UK,11,-0.0075006075102343845,-1.0907146713464078,3,0,2
8,8,1,0,1,0.0,0,0,16,1,US,638,0.37364804480975017,-0.5120860575266034,3,0,2
5,8,7,1,1,0.0,0,0,13,7,UK,18,0.24592247290600605,-0.47655015577002674,3,0,2
5,8,1,0,1,0.0,0,0,13,1,UK,169,0.5535200437268443,-0.6817660409749363,3,0,2
4,8,0,0,1,0.0,0,0,12,0,Italy,388,1.3419139293825868,0.025257607180264242,1,3,0
7,0,133,1,1,0.0,0,2,7,133,Germany,11,0.9466585695754799,-1.1293613731601337,3,1,2
3,8,26,0,1,0.0,0,0,11,26,Belgium,17,1.007298787514313,-1.4873687250975898,3,0,3
4,9,1,0,2,0.0,0,0,13,1,France,478,0.14818158623659175,-0.26536823129717635,3,0,2
20,8,7,10,13,61.0,2,5,28,9,France,11,-1.3387256385767088,-0.00394190680113871,0,0,1
4,8,4,0,2,0.0,2,0,12,6,France,13,0.001492190902495604,-0.7940936731855542,3,0,2
7,9,0,0,2,0.0,0,0,16,0,France,471,0.6246540164202253,0.7414233469189679,1,3,0
17,8,0,0,12,83.0,0,1,25,0,Pologne,55,0.08311734092697776,1.0401005120194422,2,3,0
23,9,1,1,4,100.0,0,0,32,1,Spain,586,-0.8996091431958837,1.2571496483900213,2,0,1
5,8,4,3,1,0.0,0,0,13,4,UK,378,0.24660649014059377,-0.42042002317420774,3,0,2
5,10,91,0,1,0.0,5,5,15,96,UK,70,-0.598239111396141,-1.9757157028431322,3,0,2
5,8,0,0,2,0.0,0,0,13,0,UK,663,0.9569870161349087,0.6666169994367005,1,3,0
4,8,0,0,1,0.0,0,0,12,0,France,11,1.3419139293825868,0.025257607180264242,1,3,0
24,21,57,39,11,81.0,859,16,45,916,Italy,11,-2.1170505538405715,-0.4287861296701135,0,0,1
10,8,0,5,9,100.0,0,0,18,0,US,16,0.08409895138566907,2.0542972963708737,2,3,0
13,9,20,0,12,91.0,3,2,22,23,UK,84,-1.1911313971000361,-0.5313415726432866,0,0,1
4,8,0,1,1,0.0,0,0,12,0,Croatie,96,1.1139907924539858,0.3261765805147003,1,3,0
4,8,5,0,1,0.0,0,0,12,5,France,302,0.5999483432665885,-0.8668620341604695,3,0,2
5,8,0,0,1,0.0,0,0,13,0,France,631,1.2296015562652716,0.13122512192593444,1,3,0
9,10,35,3,3,0.0,0,0,19,35,Croatie,11,-0.606797845927266,0.16353509429650417,0,0,1
3,9,11,1,1,0.0,3,7,12,14,France,11,-0.11700888481974578,-2.136845424761483,3,0,3
4,8,4,0,1,0.0,7,3,12,11,UK,188,-0.0435659461886875,-1.893205995616538,3,0,2
9,9,1,0,4,75.0,0,0,18,1,UK,219,-0.31610977656821737,0.4283941440681064,2,0,1
3,8,2,0,1,0.0,2,0,11,4,France,360,0.7762208979908322,-1.8362348296054394,3,0,3
7,8,0,1,3,100.0,0,0,15,0,France,11,0.261662822054314,1.8387356833848152,2,3,0
3,8,0,2,2,0.0,0,0,11,0,France,394,1.3073315359241837,0.34516976991680937,1,3,3
3,8,5,1,1,0.0,0,1,11,5,France,15,0.5836616878194928,-1.5875275494087802,3,0,3
6,8,0,0,7,85.0,0,0,14,0,France,72,0.6645625747902613,1.2150460854149587,2,3,0
14,8,1,3,8,62.0,0,0,22,1,Italy,15,-0.5110689400108239,0.9587819337026644,2,0,1
4,8,0,0,4,0.0,0,0,12,0,UK,683,1.0437628384052475,0.6108011086527365,1,3,0
6,8,36,3,1,0.0,2,1,14,38,Grèce,22,-0.5223955858503493,-1.421911845361908,3,0,2
5,8,1,0,2,100.0,5,47,13,6,France,260,-0.7529969134881241,-0.5787558300935418,0,0,1
7,8,0,0,4,75.0,0,0,15,0,Austria,214,0.626581279329766,1.227138323786796,2,3,0
14,10,65,20,20,90.0,117,3,24,182,UK,11,-1.7269002343431799,-0.3145112356639653,0,0,1
5,8,0,0,5,100.0,0,0,13,0,Italy,204,0.6063993616230989,1.4451847725954305,2,3,0
7,8,0,0,2,100.0,0,0,15,0,Germany,35,0.5052273131201024,1.5070984147081177,2,3,0
4,8,6,1,1,0.0,7,1,12,13,Islande,31,-0.2649710088467986,-1.5728985720039559,3,0,2
9,8,7,1,3,66.0,0,0,17,7,France,13,-0.42460333773051506,0.6690807061634578,2,0,1
5,22,29,20,2,100.0,0,0,27,29,France,11,-1.074789454314322,0.8629124570078741,0,0,1
8,8,0,0,1,0.0,0,0,16,0,Estonie,652,1.0497295573481775,0.3009051053742676,1,3,0
15,8,2,3,7,71.0,1,0,23,3,UK,33,-0.8788197485741044,0.4804272984774905,0,0,1
4,8,0,1,1,0.0,0,0,12,0,Spain,378,1.1139907924539858,0.3261765805147003,1,3,0
3,8,21,0,4,75.0,0,2,11,21,Italy,27,0.269228128376005,-1.0143424057680623,3,0,3
4,8,0,0,1,0.0,0,0,12,0,US,681,1.3419139293825868,0.025257607180264242,1,3,0
5,9,69,0,1,0.0,3,0,14,72,UK,14,-0.18633502217789144,-1.4167142031645967,3,0,2
5,8,3,0,2,0.0,0,0,13,3,France,376,0.23611373135290106,-0.20017250214604967,3,0,2
17,8,1,35,31,93.0,2,0,25,3,France,11,-1.0192507889202285,0.7066042583526232,0,0,1
3,10,2,1,1,0.0,0,0,13,2,France,268,0.4644169529549542,-0.9828541889790727,3,0,3
31,8,6,1,24,76.0,0,0,39,6,Spain,13,-0.787830619140421,1.0978306518339,2,0,1
4,8,1,0,1,0.0,0,0,12,1,Italy,257,0.6658324168441594,-0.7877335557206065,3,0,2
42,79,1127,0,4,0.0,8,0,121,1135,Spain,62,-1.526635935982457,-0.5875098824345394,0,0,2
4,9,0,0,1,0.0,0,0,13,0,France,650,1.0968776389053825,0.012231054092928698,1,3,0
48,8,9,0,30,93.0,1,0,56,10,France,131,-1.0028401845226131,0.4505322290901485,0,0,1
3,8,0,0,1,0.0,0,0,11,0,Italy,11,1.8211872325051162,-0.5087243978983337,1,3,3
4,8,0,0,1,0.0,0,0,12,0,France,314,1.3419139293825868,0.025257607180264242,1,3,0
3,9,1,0,1,0.0,0,0,12,1,France,618,0.8483566161094743,-1.2919882291664566,3,0,3
14,17,160,0,2,100.0,187,5,31,347,France,11,-1.7036262414147094,-0.6288864433726068,0,0,1
7,8,0,0,2,100.0,0,0,15,0,France,561,0.5052273131201024,1.5070984147081177,2,3,0
3,8,0,0,1,0.0,0,0,11,0,UK,632,1.8211872325051162,-0.5087243978983337,1,3,3
7,9,22,0,1,0.0,11,0,16,33,US,41,-0.27367078315916693,-1.2787491792345083,3,0,2
3,8,1,0,2,0.0,0,0,11,1,France,61,0.8724911798363258,-0.7863236832884385,3,0,3
8,8,8,3,2,0.0,0,5,16,8,Sweden,11,-0.5303271927262884,-0.28886220332928214,3,0,1
5,7,3,2,1,0.0,11,0,12,14,France,13,0.22856154464161885,-0.897233067766133,3,0,2
6,9,169,0,2,100.0,103,3,15,272,Germany,52,-1.2497479383773311,-0.7854437411476849,0,0,1
4,8,0,0,1,0.0,0,0,12,0,France,167,1.3419139293825868,0.025257607180264242,1,3,0
3,8,50,0,1,0.0,8,0,11,58,UK,33,0.6223303911282699,-2.025547685810169,3,0,3
3,8,0,12,6,100.0,0,0,11,0,France,11,0.9097728630900123,1.1888769202457308,2,3,3
7,8,0,3,2,100.0,0,0,15,0,France,132,0.2553761683448727,1.8369681724929443,2,3,0
3,8,0,2,1,0.0,12,0,11,12,US,692,0.828033050369107,-1.1839983986560945,3,0,3
82,12,150,5,37,50.0,7,5,94,157,UK,106,-2.0654965443037634,-0.02286643427627915,0,0,1
4,8,4,0,2,100.0,0,1,12,4,UK,150,-0.2491881422972283,-0.09447536560575764,2,0,1
6,8,0,3,1,0.0,0,0,14,0,France,184,0.9054411063634108,0.5313655273803783,1,3,0
36,19,5598,2,4,0.0,1295,18,55,6893,Spain,12,-2.1200499998533773,-1.1825238721357434,0,0,1
5,8,0,1,1,0.0,0,0,13,0,US,319,1.0016784193366708,0.43214409526037056,1,3,0
12,9,15,17,10,100.0,0,0,21,15,France,22,-0.9654610709245122,1.131451951225116,2,0,1
6,8,3,38,4,50.0,1,0,14,4,France,11,-0.659755178710952,0.24201716298126308,0,0,1
5,8,1,0,1,0.0,0,0,13,1,Italy,359,0.5535200437268443,-0.6817660409749363,3,0,2
9,8,0,1,4,75.0,1,0,17,1,Italy,141,-0.34314184835864464,0.7293484978068584,2,0,1
9,10,34,3,9,77.0,1,0,19,35,Russia,15,-1.128803221865855,0.16994652058736961,0,0,1
5,8,2,0,1,0.0,2,0,13,4,Italy,496,0.18463522175098723,-1.1962853097811712,3,0,2
4,8,17,3,4,100.0,0,0,12,17,Italy,11,-0.3177609996347087,0.7000260222724344,2,0,1
6,34,4,1,8,87.0,20,32,40,24,France,22,-1.712071800717408,-0.43583013913008994,0,0,1
5,8,0,2,1,0.0,0,0,13,0,France,13,0.9883603998147023,0.4497274122303112,1,3,0
12,8,0,0,17,70.0,0,0,20,0,France,14,0.42251503440856925,1.4647578170412694,2,3,0
5,8,1,0,9,100.0,0,0,13,1,UK,11,-0.08691835638031405,0.6660440580259189,2,0,1
6,8,0,0,3,100.0,0,0,14,0,France,13,0.5493295683121108,1.4815984785409104,2,3,0
12,9,462,1,2,0.0,1,5,21,463,Germany,14,-1.329492396662994,-0.9804597596433875,0,0,1
9,9,26,19,4,75.0,0,24,18,26,Italy,11,-1.0731349953236604,0.05425611787773405,0,0,1
12,8,1,1,11,100.0,0,0,20,1,Germany,146,-0.6153943334097395,1.257690093999441,2,0,1
6,8,1,0,2,50.0,0,0,14,1,Italy,422,0.04249902019317821,0.2926772742375918,2,0,1
12,8,25,4,3,66.0,0,0,20,25,France,13,-0.5891148252433532,0.7138299974270532,2,0,1
10,8,30,2,7,57.0,0,2,18,30,UK,11,-0.8350730390434542,0.173564084712163,0,0,1
16,8,0,7,14,92.0,0,0,24,0,Sweden,15,0.08048530265685643,1.8979436223032742,2,3,0
6,8,0,0,1,0.0,0,0,14,0,Spain,362,1.1552922511386405,0.2014957695955509,1,3,0
6,8,0,1,1,0.0,0,0,14,0,France,696,0.9273691142100396,0.502414742929987,1,3,0
17,4,0,6,8,100.0,0,0,21,0,UK,23,0.28764590440125637,2.2764687843498534,2,3,0
9,17,174,11,4,100.0,38,0,26,212,Italy,11,-1.6023036779031792,0.31687260755565083,0,0,1
5,11,2,1,1,0.0,0,1,16,2,France,132,-0.3386009863437443,-0.9120241313795616,3,0,2
15,9,2,1,1,0.0,0,0,24,2,France,330,-0.22454942415524357,-0.15953734222858457,3,0,2
5,8,37,6,3,100.0,1,0,13,38,Italy,13,-0.7932253199968405,0.31074625598274014,0,0,1
4,10,4,0,2,0.0,10,2,14,14,UK,32,-0.6658843078971146,-1.3532209143079255,3,0,1
4,8,0,0,1,0.0,0,0,12,0,France,675,1.3419139293825868,0.025257607180264242,1,3,0
10,8,85,2,2,50.0,0,2,18,85,UK,227,-0.8461707776381695,0.021460299968323847,0,0,1
6,8,0,0,1,0.0,0,0,14,0,Italy,615,1.1552922511386405,0.2014957695955509,1,3,0
3,8,0,0,1,0.0,0,0,11,0,France,504,1.8211872325051162,-0.5087243978983337,1,3,3
24,8,27,113,30,76.0,9,1,32,36,Italy,11,-1.5273446441143477,0.11697171885155076,0,0,1
7,8,1,0,1,0.0,3,0,15,4,France,604,0.059232413327572106,-1.061166548342134,3,0,2
7,8,1,1,1,0.0,0,0,15,1,Netherlands,230,0.19154399234241623,-0.2543581884614151,3,0,2
5,8,0,0,1,0.0,0,0,13,0,France,683,1.2296015562652716,0.13122512192593444,1,3,0
12,8,0,0,2,0.0,0,0,20,0,Sweden,12,0.6637085942019052,0.9430577206399774,1,3,0
10,8,0,7,6,100.0,0,0,18,0,France,31,0.08853967934114557,2.0404654498766845,2,3,0
6,9,4,2,1,0.0,11,0,15,15,Pologne,16,-0.4092381085791736,-0.9412986555060975,3,0,2
9,8,0,20,6,83.0,0,0,17,0,US,14,0.236030955461245,1.723520164801748,2,3,0
7,11,1,7,1,0.0,0,1,18,1,Netherlands,110,-0.4362576516620474,-0.7366922764354412,3,0,2
5,8,0,1,1,0.0,0,2,13,0,France,696,0.722664223856117,-0.07618661131074775,1,3,0
4,8,0,0,1,0.0,0,0,12,0,UK,693,1.3419139293825868,0.025257607180264242,1,3,0
4,8,0,2,1,0.0,0,0,12,0,France,45,1.1006727729320174,0.343759897484641,1,3,0
7,8,2,0,2,100.0,0,0,15,2,Netherlands,18,-0.1994996195834388,0.6596989284472355,2,0,1
11,8,0,0,7,28.0,0,0,19,0,France,279,0.4825187008438948,1.3688490298806169,2,3,0
5,8,1,8,3,100.0,0,0,13,1,France,43,-0.32589572093189945,0.9593672405966006,2,0,1
7,8,0,0,2,100.0,1,1,15,1,UK,186,-0.42379713323142254,0.14486799896908403,0,0,1
4,8,7,4,2,100.0,0,0,12,7,France,11,-0.2613438659108306,0.7054942464076891,2,0,1
5,8,3,0,1,0.0,14,0,13,17,France,73,0.11223392418948287,-1.2912454631358152,3,0,2
6,8,41,1,1,0.0,138,17,14,179,Germany,13,-0.6657399718567696,-1.697642958019777,3,0,2
10,8,0,0,2,100.0,0,0,18,0,UK,633,0.39643275215540963,1.6096760028790897,2,3,0
9,8,0,0,4,75.0,0,0,17,0,France,405,0.5461689132804567,1.3030574567073054,2,3,0
5,8,8,2,1,0.0,1,1,13,9,Sweden,46,-0.3591013886152255,-1.4046695393385178,3,0,2
9,8,1,2,4,0.0,0,1,17,1,France,31,-0.46797430584722494,-0.06291472060264258,0,0,1
8,9,3,0,1,0.0,0,0,17,3,France,23,0.13881190093883122,-0.624375854517009,3,0,2
6,9,1,0,2,100.0,0,0,15,1,France,218,-0.31948311563845067,0.5945504753330695,2,0,1
18,10,11,0,7,100.0,3,5,28,14,France,33,-1.423071999352017,-0.21135995723380102,0,0,1
6,8,1,0,1,0.0,0,0,14,1,France,386,0.4792107386002132,-0.6114953933053199,3,0,2
12,30,196,3,6,66.0,378,27,42,574,Netherlands,15,-2.0142489873757956,-0.6444720082353806,0,0,1
6,8,1,3,5,100.0,0,0,14,1,Spain,28,-0.3938426008171891,1.0323340151490044,2,0,1
7,8,64,0,2,100.0,0,0,15,64,France,84,-0.3544295436552475,0.47348528019968145,2,0,1
11,9,32,0,1,0.0,465,2,20,497,UK,17,-0.8289596668223762,-1.8780043800673596,3,0,2
6,8,0,0,1,0.0,0,0,14,0,Italy,202,1.1552922511386405,0.2014957695955509,1,3,0
5,8,0,0,1,0.0,0,0,13,0,Swiss,501,1.2296015562652716,0.13122512192593444,1,3,0
12,8,0,1,1,0.0,0,0,20,0,Spain,122,0.7083999974036674,0.7085848164636475,1,3,0
4,8,0,0,1,0.0,0,0,12,0,France,506,1.3419139293825868,0.025257607180264242,1,3,0
7,8,0,1,5,100.0,0,0,15,0,France,45,0.244423310238671,1.872592625108953,2,3,0
6,8,11,0,1,0.0,0,0,14,11,France,12,0.38178621665245815,-0.728545291417781,3,0,2
5,8,3,0,1,0.0,7,0,13,10,Italy,545,0.1391493499694732,-1.255432796717879,3,0,2
19,8,0,5,6,50.0,0,0,27,0,Italy,419,0.09918917443395506,1.8268087059064502,2,3,0
7,9,214,0,1,0.0,2,4,16,216,Sweden,11,-0.6512863851990428,-1.9070007113412613,3,0,2
